sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity	afn-researching-quantity	afn-reserved-future-supply	afn-future-supply-buyable	afn-fulfillable-quantity-local	afn-fulfillable-quantity-remote
EXPO-09.21-3,376-B075ZC86VW	X001FVFLPZ	B075ZC86VW	Ma déco en tricot: 32 modèles de coussins, plaids, tapis, poufs	New	12.80	No		Yes	0	0	0	0	0	521.44	0	0	0	0	0	0	0	0
EXPO-09.21-3,54-2843193834	X001FVIVSJ	2843193834	Traverser l'épreuve d'une grossesse interrompue - Fausse couche, IMG, mort foetale in utero	New	16.15	No		Yes	0	0	0	0	0	591.25	0	0	0	0	0	0	0	0
EXPO-09.21-3,6925-2849335460	X001FVIVW5	2849335460	Mon bullet journal spécial bien-être	New	13.90	No		Yes	0	0	0	0	0	745.12	0	0	0	0	0	0	0	0
EXPO-09.21-3,6925-2849335479	X001FVFLN7	2849335479	Mon bullet journal pour atteindre mes objectifs et réaliser mes rêves	New	13.90	No		Yes	0	0	0	0	0	730.37	0	0	0	0	0	0	0	0
EXPO-09.21-3,6925-2849335657	X001FVI7K1	2849335657	Mon bullet journal spécial spiritualité	New	13.90	No		Yes	0	0	0	0	0	604.03	0	0	0	0	0	0	0	0
EXPO-09.21-3,8-2843193877	X001FVFLQT	2843193877	Adultes surdoués, Cadeau ou fardeau ?	New	14.40	No		Yes	0	0	0	0	0	787.56	0	0	0	0	0	0	0	0
EXPO-09.21-3,9035-2354563558	X001FVFLPP	2354563558	La technique du succès	New	14.16	No		Yes	0	0	0	0	0	497.35	0	0	0	0	0	0	0	0
EXPO-09.21-3,9035-235456418X	X001FVJPA7	235456418X	Tribus - Nous avons besoin de vous pour nous mener	New	14.90	No		Yes	0	0	0	0	0	512.59	0	0	0	0	0	0	0	0
EXPO-09.21-3,9035-2354901828	X001FVFLQ9	2354901828	Le chemin du souffle	New	15.00	No		Yes	0	0	0	0	0	466.21	0	0	0	0	0	0	0	0
EXPO-09.21-3,9035-2354902212	X001FVIVS9	2354902212	L'initiation	New	15.00	No		Yes	0	0	0	0	0	652.7	0	0	0	0	0	0	0	0
EXPO-09.21-3,9035-2354902298	X001FVIVRP	2354902298	La nuit des chamanes	New	15.00	No		Yes	0	0	0	0	0	668.92	0	0	0	0	0	0	0	0
EXPO-09.21-3,9035-2361883244	X001FVIVWP	2361883244	Réveillez la sorcière qui sommeille en vous	New	15.00	No		Yes	0	0	0	0	0	586	0	0	0	0	0	0	0	0
EXPO-09.21-3,9035-2843193478	X001FVJPBB	2843193478	Mincir et garder son poids de forme avec l'auto-h ypnose	New	11.90	No		Yes	0	0	0	0	0	472.6	0	0	0	0	0	0	0	0
EXPO-09.21-3,9035-2849335207	X001FVJPDT	2849335207	Sagesses du Japon	New	14.90	No		Yes	0	0	0	0	0	366.09	0	0	0	0	0	0	0	0
EXPO-09.21-3,96-2758702037	X001FVI7IN	2758702037	Géopolitique du golfe Persique: Menaces réelles et menaces perçues	New	16.00	No		Yes	0	0	0	0	0	514.88	0	0	0	0	0	0	0	0
EXPO-09.21-4,22-2843194326	X001FVJPCZ	2843194326	Endo & sexo - Avoir une sexualité épanouie avec une endométriose	New	16.00	No		Yes	0	0	0	0	0	588.62	0	0	0	0	0	0	0	0
EXPO-09.21-4,22-2844549098	X001FVIVVV	2844549098	Réconciliation avec la vie	New	21.85	No		Yes	0	0	0	0	0	956.02	0	0	0	0	0	0	0	0
EXPO-09.21-4,22-2851809849	X001FVIVVL	2851809849	MMA Préparer vos combats: Technique physique mentale stratégie diététique	New	16.79	No		Yes	0	0	0	0	0	711.2	0	0	0	0	0	0	0	0
EXPO-09.21-4,22-285829819X	X001FW9UOR	285829819X	La femme au sillage d'argent - Suivre le chemin initiatique du féminin sacré	New	19.12	No		Yes	0	0	0	0	0	1391.1	0	0	0	0	0	0	0	0
EXPO-09.21-4,431-2226393803	X001FVIVWF	2226393803	Il est temps de choisir sa vie !	New	16.90	No		Yes	0	0	0	0	0	403.45	0	0	0	0	0	0	0	0
EXPO-09.21-4,431-2354563671	X001FVIVWZ	2354563671	La technique Pomodoro	New	16.43	No		Yes	0	0	0	0	0	504.39	0	0	0	0	0	0	0	0
EXPO-09.21-4,431-2354902204	X001FVI7KV	2354902204	Récits d'une ermite de montagne	New	17.00	No		Yes	0	0	0	0	0	881.95	0	0	0	0	0	0	0	0
EXPO-09.21-4,431-2853276902	X001FVFLMN	2853276902	Le féminin sacré - Sagesses et pratiques ancestrales pour renouer avec la Déesse qui est en vous	New	17.00	No		Yes	0	0	0	0	0	546.51	0	0	0	0	0	0	0	0
EXPO-09.21-4,431-B07J35G3RR	X001FVI7J7	B07J35G3RR	Mes moments magiques: Ressources bien-être à l'attention des enfants	New	16.71	No		Yes	0	0	0	0	0	538.64	0	0	0	0	0	0	0	0
EXPO-09.21-4,48-2851809520	X001FVIVU7	2851809520	Kettlebell au Feminin - une Condition physique optimale et une silhouette harmonieuse	New	16.90	No		Yes	0	0	0	0	0	990.76	0	0	0	0	0	0	0	0
EXPO-09.21-4,64-2843194032	X001FVFLMD	2843194032	Acouphènes, hyperacousie, maladie de Ménière, Neurinome de l'acoustique	New	21.45	No		Yes	0	0	0	0	0	980.93	0	0	0	0	0	0	0	0
EXPO-09.21-4,66-2361881578	X001FW75Z3	2361881578	Demandez à vos guides - Comment entrer en contact avec votre réseau de soutien divin	New	21.00	No		Yes	0	0	0	0	0	873.59	0	0	0	0	0	0	0	0
EXPO-09.21-4,7475-2843193214	X001FVIVRZ	2843193214	Renoncer à la dépendance affective	New	18.00	No		Yes	0	0	0	0	0	784.78	0	0	0	0	0	0	0	0
EXPO-09.21-4,7475-2843194350	X001FVJPB1	2843194350	Le manuel de l'hypersensibilité	New	17.50	No		Yes	0	0	0	0	0	719.39	0	0	0	0	0	0	0	0
EXPO-09.21-4,75-2412017115	X001FVFLOB	2412017115	Tests psychotechniques et psychologiques pour les Nuls Concours Métiers de la sécurité grand format	New	13.90	No		Yes	0	0	0	0	0	1492.53	0	0	0	0	0	0	0	0
EXPO-09.21-4,853-2844454577	X001FVJPBL	2844454577	Savants maudits, Chercheurs exclus : Tome 1, Un réquisitoire implacable contre la nomenclatura scientifique	New	26.55	No		Yes	0	0	0	0	0	836.07	0	0	0	0	0	0	0	0
EXPO-09.21-5,02-2702906303	X001FW9NOJ	2702906303	CES PIERRES QUI SOULAGENT	New	21.92	No		Yes	0	0	0	0	0	667.61	0	0	0	0	0	0	0	0
EXPO-09.21-5,064-2843192226	X001FVJPDJ	2843192226	Au nom des femmes battues	New	19.27	No		Yes	0	0	0	0	0	837.71	0	0	0	0	0	0	0	0
EXPO-09.21-5,12-2361880636	X001FVFLNH	2361880636	Le syndrome des faux souvenirs, Ces psys qui manipulent la mémoire	New	23.00	No		Yes	0	0	0	0	0	1142.34	0	0	0	0	0	0	0	0
EXPO-09.21-5,12-2702914586	X001FVJPBV	2702914586	La Psychophonie, une approche vivante de la voix	New	19.80	No		Yes	0	0	0	0	0	757.41	0	0	0	0	0	0	0	0
EXPO-09.21-5,275-2813216852	X001FVIVVB	2813216852	Le Feu de l'Esprit	New	19.90	No		Yes	0	0	0	0	0	923.57	0	0	0	0	0	0	0	0
EXPO-09.21-5,275-2843193524	X001FVI7P1	2843193524	Maladie de Parkinson - Ma guérison sans chimie	New	19.70	No		Yes	0	0	0	0	0	752	0	0	0	0	0	0	0	0
EXPO-09.21-5,275-2843194342	X001FVI7IX	2843194342	Emotifs talentueux - Etre soi autrement	New	19.50	No		Yes	0	0	0	0	0	903.42	0	0	0	0	0	0	0	0
EXPO-09.21-5,275-2844546978	X001FVJPED	2844546978	Le Prophète	New	19.70	No		Yes	0	0	0	0	0	383.29	0	0	0	0	0	0	0	0
EXPO-09.21-5,275-B06Y61NWZJ	X001FVFLOV	B06Y61NWZJ	La bible du maquillageA): créez votre style en 5/10/15/20 minutes	New	19.70	No		Yes	0	0	0	0	0	1104.98	0	0	0	0	0	0	0	0
EXPO-09.21-5,28-2755636696	X001FVFLNR	2755636696	M. Pokora De l'autre côté de la scène - Confidences	New	14.89	No		Yes	0	0	0	0	0	2246.34	0	0	0	0	0	0	0	0
EXPO-09.21-5,28-2810417164	X001FW9UOH	2810417164	Cuisine du soleil	New	19.90	No		Yes	0	0	0	0	0	1510.4	0	0	0	0	0	0	0	0
EXPO-09.21-5,38-2851809504	X001FVFLRN	2851809504	Aqua-Fitness - les Activites de la Forme en Milieu Aquatique	New	22.67	No		Yes	0	0	0	0	0	787.56	0	0	0	0	0	0	0	0
EXPO-09.21-5,38-2851809679	X001FVI7ND	2851809679	Coach 3.0 - Le Specialiste Performance	New	16.90	No		Yes	0	0	0	0	0	751.67	0	0	0	0	0	0	0	0
EXPO-09.21-5,486-2262066531	X001FVIW0B	2262066531	Les Mythes de la Seconde Guerre mondiale - tome 2 (2)	New	19.95	No		Yes	0	0	0	0	0	961.76	0	0	0	0	0	0	0	0
EXPO-09.21-5,8025-2354563795	X001FVFLR3	2354563795	Penser comme un millionnaire - Changer ses habitudes pour réussir et être heureux	New	21.50	No		Yes	0	0	0	0	0	902.6	0	0	0	0	0	0	0	0
EXPO-09.21-6,2245-2842760328	X001FVFLQJ	2842760328	La Toilette dévoilée	New	23.40	No		Yes	0	0	0	0	0	511.44	0	0	0	0	0	0	0	0
EXPO-09.21-6,33-2354563582	X001FVJPCF	2354563582	Stratégie Modèle Mental : Cracker enfin le code des organisations pour les remettre en mouvement	New	24.00	No		Yes	0	0	0	0	0	781.66	0	0	0	0	0	0	0	0
EXPO-09.21-6,541-2361883058	X001FVIVUR	2361883058	Agir avec les cristaux	New	23.80	No		Yes	0	0	0	0	0	1192.49	0	0	0	0	0	0	0	0
EXPO-09.21-6,541-2365493718	X001FVJPCP	2365493718	Supernutrition du cerveau	New	24.90	No		Yes	0	0	0	0	0	935.37	0	0	0	0	0	0	0	0
EXPO-09.21-6,541-B07NN3JF1Y	X001FVIVV1	B07NN3JF1Y	Une histoire de l'Europe païenne - A la découverte de nos racines spirituelles	New	23.75	No		Yes	0	0	0	0	0	1305.56	0	0	0	0	0	0	0	0
EXPO-09.21-6,8575-2361882604	X001FVJPF7	2361882604	Comment nettoyer et harmoniser son lieu de vie	New	25.00	No		Yes	0	0	0	0	0	1213.79	0	0	0	0	0	0	0	0
EXPO-09.21-6,8575-2849335509	X001FVI7LF	2849335509	Non au script - Sortir de la matrice pour choisir la vie, la liberté et l'entrepreneuriat	New	24.70	No		Yes	0	0	0	0	0	1264.1	0	0	0	0	0	0	0	0
EXPO-09.21-7,39-2324009196	X001FVIVTX	2324009196	Jacques Chirac, une vie pour la France	New	22.95	No		Yes	0	0	0	0	0	1392.08	0	0	0	0	0	0	0	0
EXPO-09.21-7,39-2324012995	X001FVI7KB	2324012995	Mylène Farmer	New	18.90	No		Yes	0	0	0	0	0	1621.01	0	0	0	0	0	0	0	0
EXPO-09.21-7,6-2732477338	X001FW8LCJ	2732477338	Un village français: Une histoire de l'Occupation	New	27.99	No		Yes	0	0	0	0	0	1597.9	0	0	0	0	0	0	0	0
EXPO-09.21-9,1785-2324024101	X001FVFLPF	2324024101	Hellfest	New	33.20	No		Yes	0	0	0	0	0	2923.62	0	0	0	0	0	0	0	0
EXPO-10.21-3,9-2361883015	X001GFIF35	2361883015	Colorer sa vie avec 50 nuances d'archanges !	New	14.25	No		Yes	0	0	0	0	0	565.19	0	0	0	0	0	0	0	0
EXPO-10.21-3,9-2379220107	X001GFNVH5	2379220107	Green addiction	New	14.60	No		Yes	0	0	0	0	0	452.77	0	0	0	0	0	0	0	0
EXPO-10.21-3,9-2853276791	X001GFIF5X	2853276791	Yin yoga - La méthod douce pour atteindre l'équilibre intérieur	New	14.50	No		Yes	0	0	0	0	0	409.02	0	0	0	0	0	0	0	0
EXPO-10.21-3,9-B06Y3YVQDW	X001GFNVCP	B06Y3YVQDW	Révélez-vous: Votre garde-robe peut changer votre vie	New	14.40	No		Yes	0	0	0	0	0	781.99	0	0	0	0	0	0	0	0
EXPO-10.21-4,22-2745965808	X001GFNVFH	2745965808	Half Bad, Tome 01: Traque blanche	New	14.88	No		Yes	0	0	0	0	0	718.57	0	0	0	0	0	0	0	0
EXPO-10.21-4,22-2841389227	X001GFKCKT	2841389227	Plantes d'intérieur	New	15.65	No		Yes	0	0	0	0	0	523.57	0	0	0	0	0	0	0	0
EXPO-10.21-4,43-284319363X	X001GFJEFN	284319363X	école : quand la phobie prend le dessus	New	16.70	No		Yes	0	0	0	0	0	1446.98	0	0	0	0	0	0	0	0
EXPO-10.21-5,28-236188299X	X001GFJEEJ	236188299X	A la découverte des familles d'âmes	New	19.20	No		Yes	0	0	0	0	0	850.16	0	0	0	0	0	0	0	0
EXPO-10.21-5,28-2841383989	X001GFIF49	2841383989	Piscines, les solutions écologiques	New	20.20	No		Yes	0	0	0	0	0	438.19	0	0	0	0	0	0	0	0
EXPO-10.21-5,28-285829626X	X001GFIF3F	285829626X	Anastasia, une jeune sibérienne aux rêves créateurs - volume 1	New	19.90	No		Yes	0	0	0	0	0	832.14	0	0	0	0	0	0	0	0
EXPO-10.21-5,28-B07SZGSXWW	X001GFJEDP	B07SZGSXWW	100 ans: Tout ce que tu apprendras dans la vie	New	19.80	No		Yes	0	0	0	0	0	1244.76	0	0	0	0	0	0	0	0
EXPO-10.21-5,56-227109027X	X001GFIF2B	227109027X	La survie des Juifs en France 1940-1944	New	25.00	No		Yes	0	0	0	0	0	1025.99	0	0	0	0	0	0	0	0
EXPO-10.21-6,54-2707209503	X001GFNVFR	2707209503	Rénover et transformer dans sa maison: cuisine - salle de bains	New	23.75	No		Yes	0	0	0	0	0	1209.53	0	0	0	0	0	0	0	0
EXPO-10.21-7,91-2324022974	X001GFIF2L	2324022974	Lui - Années érotiques	New	18.40	No		Yes	0	0	0	0	0	1635.43	0	0	0	0	0	0	0	0
EXPO-10.21-7,91-2810423261	X001GFNVBV	2810423261	Geobook - 120 pays * 7000 idées - Bien choisir son voyage - Edition collector	New	28.45	No		Yes	0	0	0	0	0	1709.01	0	0	0	0	0	0	0	0
EXPO-11.21-11,82-2732485306	X001GXJHQB	2732485306	Céréales et légumineuses: 65 variétés, gestes et techniques, 110 recettes	New	42.75	No		Yes	0	0	0	0	0	2246.01	0	0	0	0	0	0	0	0
EXPO-11.21-12,87-2732492566	X001GXJHPR	2732492566	Gourmandise raisonnée	New	49.00	No		Yes	0	0	0	0	0	2231.43	0	0	0	0	0	0	0	0
EXPO-11.21-3,11-2732476773	X001GXLQIN	2732476773	Culture café: La Révolution du café de spécialité	New	15.00	No		Yes	0	0	0	0	0	1034.84	0	0	0	0	0	0	0	0
EXPO-11.21-3,17-2365493475	X001GXLGYH	2365493475	Parlez du porno à vos enfants avant qu'Internet ne le fasse	New	11.47	No		Yes	0	0	0	0	0	293.33	0	0	0	0	0	0	0	0
EXPO-11.21-3,17-2412047618	X001GXLLG5	2412047618	À l'école comme un poisson dans l'eau - Favoriser l'épanouissement de votre enfant à l'école	New	12.08	No		Yes	0	0	0	0	0	668.59	0	0	0	0	0	0	0	0
EXPO-11.21-3,17-2412050341	X001GXLGUV	2412050341	Les 1000 meilleures vannes de l'histoire de l'humanité	New	19.20	No		Yes	0	0	0	0	0	783.63	0	0	0	0	0	0	0	0
EXPO-11.21-3,38-2732445037	X001GXMDI5	2732445037	Kamasutra	New	12.60	No		Yes	0	0	0	0	0	447.04	0	0	0	0	0	0	0	0
EXPO-11.21-3,38-2841388557	X001GXLLGZ	2841388557	Reconnaître les chants d'oiseaux + CD	New	11.99	No		Yes	0	0	0	0	0	399.84	0	0	0	0	0	0	0	0
EXPO-11.21-3,38-B076W4CPR6	X001GXLJXF	B076W4CPR6	Ponchos à tricoter et à crocheter: 25 modèles tendance pour toute l'année	New	12.80	No		Yes	0	0	0	0	0	439.01	0	0	0	0	0	0	0	0
EXPO-11.21-3,69-2361882973	X001GXKNI7	2361882973	Comment guérir un coeur en deuil	New	13.90	No		Yes	0	0	0	0	0	208.28	0	0	0	0	0	0	0	0
EXPO-11.21-3,69-2412029199	X001GXMO07	2412029199	Desserts Hygge	New	14.73	No		Yes	0	0	0	0	0	1110.22	0	0	0	0	0	0	0	0
EXPO-11.21-3,69-2412046123	X001GXMDFD	2412046123	Zones bleues - Les secrets de la longévité	New	14.81	No		Yes	0	0	0	0	0	731.68	0	0	0	0	0	0	0	0
EXPO-11.21-3,9-2361882795	X001GXLGVZ	2361882795	Devenir Chaman, même pas peur !	New	14.67	No		Yes	0	0	0	0	0	527.5	0	0	0	0	0	0	0	0
EXPO-11.21-4,43-2732493775	X001GXLLC9	2732493775	La Technique des étincelles: 80 clés pour rebondir en période de changement	New	16.90	No		Yes	0	0	0	0	0	732.01	0	0	0	0	0	0	0	0
EXPO-11.21-4,43-2810418829	X001GXLPAR	2810418829	Falling - tome 4 Lacey (04)	New	9.99	No		Yes	0	0	0	0	0	743.48	0	0	0	0	0	0	0	0
EXPO-11.21-4,75-285829755X	X001GXM9R5	285829755X	La Voie du Sentir	New	17.10	No		Yes	0	0	0	0	0	761.67	0	0	0	0	0	0	0	0
EXPO-11.21-4,75-2858299870	X001GXLLDN	2858299870	Le monde sacré des femmes amérindiennes	New	18.00	No		Yes	0	0	0	0	0	918	0	0	0	0	0	0	0	0
EXPO-11.21-4,96-2412050848	X001GXJHT3	2412050848	Le cookie de nos rêves : Textures et techniques ultimes	New	18.00	No		Yes	0	0	0	0	0	984.53	0	0	0	0	0	0	0	0
EXPO-11.21-4,96-2889357287	X001GXJHR5	2889357287	L'album sonore de bébé	New	17.96	No		Yes	0	0	0	0	0	1608.88	0	0	0	0	0	0	0	0
EXPO-11.21-5,28-2412044945	X001GXKM1F	2412044945	Mon atelier Batch Cooking – Menus pour ma tribu	New	21.30	No		Yes	0	0	0	0	0	1422.72	0	0	0	0	0	0	0	0
EXPO-11.21-5,28-2732496812	X001GXLLFV	2732496812	La vulve, la verge et le vibro: Les mots du sexe selon Maïa	New	20.00	No		Yes	0	0	0	0	0	685.47	0	0	0	0	0	0	0	0
EXPO-11.21-5,64-2021432920	X001GXMDIP	2021432920	La Terre vue du coeur	New	26.49	No		Yes	0	0	0	0	0	888.83	0	0	0	0	0	0	0	0
EXPO-11.21-5,8-2354563523	X001GXLLBP	2354563523	10 minutes pour coacher ses collaborateurs. L’art de poser LES bonnes questions pour être réellement efficace.	New	22.00	No		Yes	0	0	0	0	0	496.36	0	0	0	0	0	0	0	0
EXPO-11.21-5,8-2412061602	X001GXLLFL	2412061602	Mafé, yassa et gombo - la cuisine africaine d'Alexandre, beau-livre de recettes africaines	New	22.00	No		Yes	0	0	0	0	0	979.95	0	0	0	0	0	0	0	0
EXPO-11.21-6,01-2732491705	X001GXLQ97	2732491705	Le Sexe selon Maïa: Au-delà des idées reçues	New	21.76	No		Yes	0	0	0	0	0	903.09	0	0	0	0	0	0	0	0
EXPO-11.21-6,33-2263162445	X001GXLJXP	2263162445	Les copains d'abord	New	25.72	No		Yes	1	0	0	1	1	1520.06	0	0	0	0	0	0	0	0
EXPO-11.21-6,54-2263171126	X001GXLGV5	2263171126	Utopie - 80 recettes faciles et créatives de boulangerie-pâtisserie qui vous feront rêver	New	24.95	No		Yes	0	0	0	0	0	1402.24	0	0	0	0	0	0	0	0
EXPO-11.21-6,54-2732476366	X001GXLGU1	2732476366	Brunch simplement naturel	New	25.00	No		Yes	0	0	0	0	0	972.74	0	0	0	0	0	0	0	0
EXPO-11.21-6,54-2732490369	X001GXLLBZ	2732490369	Woman: Le Livre du film	New	23.75	No		Yes	17	17	0	0	17	1378.64	0	0	0	0	0	0	17	0
EXPO-11.21-6,54-2732490520	X001GXLGZL	2732490520	Saisons: 80 recettes inédites signées Cyril Lignac	New	23.90	No		Yes	0	0	0	0	0	1557.59	0	0	0	0	0	0	0	0
EXPO-11.21-6,54-2732492523	X001GXLGT7	2732492523	Contemplation	New	23.75	No		Yes	0	0	0	0	0	604.19	0	0	0	0	0	0	0	0
EXPO-11.21-7,28-2851809415	X001GXJHRZ	2851809415	Randonnée - Préparez vos voyages !: D'un week-end à plusieurs semaines conseils et et entraînement	New	26.13	No		Yes	0	0	0	0	0	1132.84	0	0	0	0	0	0	0	0
EXPO-11.21-7,33-2732490962	X001GXLGXX	2732490962	Emerveillement	New	33.25	No		Yes	0	0	0	0	0	1723.92	0	0	0	0	0	0	0	0
EXPO-11.21-7,6-273249061X	X001GXLGW9	273249061X	Instants sucrés au Ritz Paris	New	28.70	No		Yes	0	0	0	0	0	1310.8	0	0	0	0	0	0	0	0
EXPO-11.21-7,91-2263158839	X001GXMDK3	2263158839	1000 Grands Prix	New	29.90	No		Yes	0	0	0	0	0	1430.26	0	0	0	0	0	0	0	0
EXPO-11.21-7,91-2324026201	X001GXLLE7	2324026201	Alain Delon	New	29.95	No		Yes	0	0	0	0	0	1683.61	0	0	0	0	0	0	0	0
EXPO-11.21-7,91-2324027186	X001GXJHP7	2324027186	Dictionnaire amoureux illustré des Jardins	New	28.72	No		Yes	1	1	0	0	1	1837.48	0	0	0	0	0	0	1	0
EXPO-11.21-8,12-2021404226	X001GXJN3D	2021404226	Histoire mondiale de la France	New	35.82	No		Yes	0	0	0	0	0	3180.24	0	0	0	0	0	0	0	0
EXPO-11.21-8,12-2021420574	X001GXMDJ9	2021420574	Jaune: Histoire d'une couleur	New	37.01	No		Yes	0	0	0	0	0	1330.14	0	0	0	0	0	0	0	0
EXPO-11.21-8,44-2258146917	X001GXJHQV	2258146917	Tout l'univers de Tomb Raider	New	32.00	No		Yes	0	0	0	0	0	2076.4	0	0	0	0	0	0	0	0
EXPO-11.21-9,18-2412062994	X001GXLR3H	2412062994	Cocktail codex - Fondamentaux, techniques, déclinaisons : Livre de recettes de cocktail, apprenez à réaliser des recettes faciles de cocktail à la maison	New	35.00	No		Yes	0	0	0	0	0	2525.57	0	0	0	0	0	0	0	0
EXPO-11.21-9,18-2732487767	X001GXJHTD	2732487767	Galettes: 50 recettes des rois de la pâtisserie	New	33.25	No		Yes	0	0	0	0	0	1572.99	0	0	0	0	0	0	0	0
EXPO-12.21-11,82-2732480738	X001HACUPX	2732480738	Maison Lenôtre Haute création: 60 ans d'excellence culinaire	New	42.75	No		Yes	0	0	0	0	0	2396.77	0	0	0	0	0	0	0	0
EXPO-12.21-2,11-2849334472	X001HABPOP	2849334472	Mon carnet brûle-graisses: Menus, recettes, courbe de poids... Votre programme en 12 semaines pour mincir et rester mince grâce au régime IG	New	12.90	No		Yes	0	0	0	0	0	601.08	0	0	0	0	0	0	0	0
EXPO-12.21-2,64-2408018676	X001HTMTPF	2408018676	Joyeuses Pâques, Petit Hérisson ! (tout-carton)	New	9.90	No		Yes	0	0	0	0	0	879.99	0	0	0	0	0	0	0	0
EXPO-12.21-2,64-2747098141	X001HACMQP	2747098141	Les dragons de Nalsara compilation, Tome 04: Le souffle de la magie	New	9.41	No		Yes	0	0	0	0	0	538.48	0	0	0	0	0	0	0	0
EXPO-12.21-2,64-2849335436	X001HTRS7T	2849335436	Tout ce que j'aime en toi - Le cahier de notre histoire d'amour	New	9.90	No		Yes	0	0	0	0	0	335.44	0	0	0	0	0	0	0	0
EXPO-12.21-2,64-B072ZC889Y	X001HABPNL	B072ZC889Y	Simple comme bon(jour) - 100 recettes de chefs ultra simples	New	12.46	No		Yes	0	0	0	0	0	1039.76	0	0	0	0	0	0	0	0
EXPO-12.21-2,85-B079VD4KVK	X001HAB0XL	B079VD4KVK	Voilà l'été	New	10.90	No		Yes	0	0	0	0	0	591.74	0	0	0	0	0	0	0	0
EXPO-12.21-3,17-2408007631	X001HTRS8N	2408007631	La Terre	New	11.90	No		Yes	0	0	0	0	0	841.31	0	0	0	0	0	0	0	0
EXPO-12.21-3,17-2745959093	X001HTSS5F	2745959093	La préhistoire	New	11.90	No		Yes	0	0	0	0	0	910.63	0	0	0	0	0	0	0	0
EXPO-12.21-3,17-2745961829	X001HTSS69	2745961829	Le football	New	11.90	No		Yes	0	0	0	0	0	774.45	0	0	0	0	0	0	0	0
EXPO-12.21-3,17-2813219770	X001HABPO5	2813219770	Les réponses du Dalaï-Lama	New	11.60	No		Yes	0	0	0	0	0	484.73	0	0	0	0	0	0	0	0
EXPO-12.21-3,17-2813220906	X001HA94UR	2813220906	Le sucre - Cet ami qui vous veut du mal (poche)	New	11.90	No		Yes	0	0	0	0	0	714.15	0	0	0	0	0	0	0	0
EXPO-12.21-3,28-2745994514	X001HTSS41	2745994514	La Station de ski	New	12.50	No		Yes	0	0	0	0	0	1119.4	0	0	0	0	0	0	0	0
EXPO-12.21-3,38-2745966243	X001HTRS8X	2745966243	La très grande princesse	New	12.90	No		Yes	0	0	0	0	0	593.54	0	0	0	0	0	0	0	0
EXPO-12.21-3,38-2745997467	X001HTMTNH	2745997467	Le football	New	12.90	No		Yes	0	0	0	0	0	1224.28	0	0	0	0	0	0	0	0
EXPO-12.21-3,59-240801722X	X001HAB0YP	240801722X	Les mômes de l'apocalypse, Tome 01: Les mômes de l'apocalypse	New	13.03	No		Yes	0	0	0	0	0	452.45	0	0	0	0	0	0	0	0
EXPO-12.21-3,59-2745921576	X001HTRS65	2745921576	Le livre des cabanes	New	13.50	No		Yes	0	0	0	0	0	696.94	0	0	0	0	0	0	0	0
EXPO-12.21-3,6-B07D2XM46X	X001HAAZLT	B07D2XM46X	Journal d'un noob - le jeu	New	16.95	No		Yes	0	0	0	0	0	3028	0	0	0	0	0	0	0	0
EXPO-12.21-3,69-2354901585	X001HABPOF	2354901585	Le manteau de la magnificence	New	14.00	No		Yes	0	0	0	0	0	379.36	0	0	0	0	0	0	0	0
EXPO-12.21-3,7-2412046131	X001HTMTOL	2412046131	Le livre du Coorie. Entre paysages sauvages et coin du feu. Le bonheur "made in Scotland"	New	15.70	No		Yes	0	0	0	0	0	648.76	0	0	0	0	0	0	0	0
EXPO-12.21-3,91-2354902034	X001HTRS6F	2354902034	Cheminer avec l'ange	New	15.00	No		Yes	0	0	0	0	0	610.58	0	0	0	0	0	0	0	0
EXPO-12.21-3,91-2745975390	X001HTSS4L	2745975390	Need	New	15.90	No		Yes	0	0	0	0	0	842.62	0	0	0	0	0	0	0	0
EXPO-12.21-3,91-2745984373	X001HTRS6P	2745984373	Les États-Unis	New	14.95	No		Yes	0	0	0	0	0	733.65	0	0	0	0	0	0	0	0
EXPO-12.21-3,91-B0711KBCHR	X001HTMTO1	B0711KBCHR	Escape Box Zombie - Escape game adulte de 3 à 6 joueurs - Dès 14 ans et adulte	New	14.95	No		Yes	0	0	0	0	0	3382.78	0	0	0	0	0	0	0	0
EXPO-12.21-4,22-240800585X	X001HABPP9	240800585X	24 épisodes pour lui plaire	New	15.90	No		Yes	0	0	0	0	0	850.16	0	0	0	0	0	0	0	0
EXPO-12.21-4,22-2823613994	X001HAB0YZ	2823613994	Sex and the series	New	15.20	No		Yes	0	0	0	0	0	520.45	0	0	0	0	0	0	0	0
EXPO-12.21-4,22-2823614079	X001HTMTOB	2823614079	Le Regard féminin: Une révolution à l'écran	New	16.00	No		Yes	0	0	0	0	0	426.39	0	0	0	0	0	0	0	0
EXPO-12.21-4,43-2843194237	X001HA94VL	2843194237	La vie commence avant la naissance	New	16.15	No		Yes	0	0	0	0	0	626.97	0	0	0	0	0	0	0	0
